categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
neighbors-200,wikipedia_sgns_model,0.3842669588,-,True,-,yogurt,yogurt,2506,True,True,0,0,1,0.875,0.875,,,conc,,,,hot,yogurt
neighbors-200,wikipedia_sgns_model,0.3843765568,-,True,-,homemade,homemade,3666,True,False,0,0,1,1.0,1.0,mon,,-,,,,hot,homemade
neighbors-200,wikipedia_sgns_model,0.3844348966,-,True,-,firebox,firebox,1690,True,True,0,0,1,1.0,1.0,poly,,conc,,,,hot,firebox
neighbors-200,wikipedia_sgns_model,0.3845347829,-,True,-,kitchens,kitchen,4408,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,hot,kitchen
neighbors-200,wikipedia_sgns_model,0.4935283569,-,True,-,kitchen,kitchen,34918,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,hot,kitchen
neighbors-200,wikipedia_sgns_model,0.3846881883,-,True,-,earthenware,earthenware,1525,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,earthenware
neighbors-200,wikipedia_sgns_model,0.3846993574,-,True,-,lampshades,lampshade,133,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,lampshade
neighbors-200,wikipedia_sgns_model,0.3851099882,-,True,-,custard,custard,1600,True,True,0,0,1,1.0,1.0,poly,,conc,549,460,,hot,custard
neighbors-200,wikipedia_sgns_model,0.3852330312,-,True,-,tteok,tteok,303,False,False,0,0,0,None,,,,-,,,,hot,tteok
neighbors-200,wikipedia_sgns_model,0.3856163628,-,True,-,pasta,pasta,3354,True,True,1,0,2,0.42857142857142855,0.42857142857142855,mon,non-met,conc,,,,hot,pasta
neighbors-200,wikipedia_sgns_model,0.385666718,-,True,-,snacks,snack,3242,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,hot,snack
neighbors-200,wikipedia_sgns_model,0.4131669742,-,True,-,snack,snack,5025,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,hot,snack
neighbors-200,wikipedia_sgns_model,0.3856771298,-,True,-,payasam,payasam,101,False,False,0,0,0,None,,,,-,,,,hot,payasam
neighbors-200,wikipedia_sgns_model,0.3858267346,-,True,-,fumes,fume,2236,True,True,2,5,5,0.2,0.25555555555555554,homonyms_only_different_pos,non-met,conc,,,,hot,fume
neighbors-200,wikipedia_sgns_model,0.385880659,-,True,-,fondue,fondue,237,True,True,1,0,2,0.875,0.875,poly,,conc,,,,hot,fondue
neighbors-200,wikipedia_sgns_model,0.3859692103,-,True,-,jar,jar,5719,True,True,4,5,8,0.1111111111111111,0.25695970695970693,homonyms_also_same_pos,non-met,abs-conc,595,564,242,hot,jar
neighbors-200,wikipedia_sgns_model,0.386037235,-,True,-,kraters,krater,130,False,False,0,0,0,None,,,,-,,,,hot,krater
neighbors-200,wikipedia_sgns_model,0.3860659602,-,True,-,provolone,provolone,107,False,False,0,0,0,None,,,,-,,,,hot,provolone
neighbors-200,wikipedia_sgns_model,0.3865436863,-,True,-,grilling,grill,689,True,True,1,3,4,0.14285714285714285,0.40476190476190477,homonyms_only_different_pos,non-met,conc,,,,hot,grill
neighbors-200,wikipedia_sgns_model,0.3931256482,-,True,-,grill,grill,6235,True,True,1,3,4,0.14285714285714285,0.40476190476190477,homonyms_only_different_pos,non-met,conc,,,,hot,grill
neighbors-200,wikipedia_sgns_model,0.387689097,-,True,-,chutneys,chutney,153,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,chutney
neighbors-200,wikipedia_sgns_model,0.3895389963,-,True,-,puree,puree,169,True,True,0,0,2,None,,homonyms_only_different_pos,non-met,conc,,,,hot,puree
neighbors-200,wikipedia_sgns_model,0.3896032987,-,True,-,condiment,condiment,885,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,condiment
neighbors-200,wikipedia_sgns_model,0.3899077931,-,True,-,woks,wok,115,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,wok
neighbors-200,wikipedia_sgns_model,0.390569252,-,True,-,vegetables,vegetable,17635,True,True,1,0,2,0.23529411764705882,0.23529411764705882,homonyms_only_different_pos,non-met,conc,,,,hot,vegetable
neighbors-200,wikipedia_sgns_model,0.3907650862,-,True,-,broiled,broil,209,True,True,1,3,4,0.2,0.23597883597883595,homonyms_only_different_pos,,abs,,,,hot,broil
neighbors-200,wikipedia_sgns_model,0.3912904644,-,True,-,empanadas,empanada,167,False,False,0,0,0,None,,,,-,,,,hot,empanada
neighbors-200,wikipedia_sgns_model,0.3913953183,-,True,-,refried,refried,150,False,False,0,0,0,None,,,,-,,,,hot,refried
neighbors-200,wikipedia_sgns_model,0.3915108832,-,True,-,charcoal,charcoal,7071,True,True,1,0,6,0.1111111111111111,0.25773420479302833,poly,,abs-conc,,,,hot,charcoal
neighbors-200,wikipedia_sgns_model,0.3915574798,-,True,-,browned,brown,222,True,True,2,3,8,0.11764705882352941,0.2764748323571853,homonyms_only_different_pos,non-met,abs-n,,,,hot,brown
neighbors-200,wikipedia_sgns_model,0.3917491812,-,True,-,focaccia,focaccia,116,False,False,0,0,0,None,,,,-,,,,hot,focaccia
neighbors-200,wikipedia_sgns_model,0.3918761139,-,True,-,glow,glow,5325,True,True,2,3,12,0.09523809523809523,0.3108074521437151,homonyms_only_different_pos,,abs-conc,,,,hot,glow
neighbors-200,wikipedia_sgns_model,0.3924352438,-,True,-,dessert,dessert,4305,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,dessert
neighbors-200,wikipedia_sgns_model,0.3926585564,-,True,-,sandwiches,sandwich,2979,True,True,1,3,3,0.18181818181818182,0.18181818181818182,homonyms_only_different_pos,non-met,conc,,,,hot,sandwich
neighbors-200,wikipedia_sgns_model,0.3931406891,-,True,-,emulsifying,emulsify,114,True,False,1,0,2,0.2857142857142857,0.2857142857142857,mon,,-,,,,hot,emulsify
neighbors-200,wikipedia_sgns_model,0.3933082486,-,True,-,firewood,firewood,2924,True,True,0,0,1,1.0,1.0,mon,,conc,629,444,331,hot,firewood
neighbors-200,wikipedia_sgns_model,0.3933682693,-,True,-,macchiato,macchiato,100,False,False,0,0,0,None,,,,-,,,,hot,macchiato
neighbors-200,wikipedia_sgns_model,0.3933749377,-,True,-,hearth,hearth,2668,True,True,2,0,3,0.35294117647058826,0.4531733746130031,poly,,conc,,,,hot,hearth
neighbors-200,wikipedia_sgns_model,0.3933784131,-,True,-,popcorn,popcorn,2420,True,True,1,0,2,0.17391304347826086,0.17391304347826086,mon,,conc,,,,hot,popcorn
neighbors-200,wikipedia_sgns_model,0.3934429623,-,True,-,seasonings,seasoning,682,True,True,1,0,5,0.11764705882352941,0.23972922502334268,poly,,abs-conc,,,,hot,seasoning
neighbors-200,wikipedia_sgns_model,0.3937422433,-,True,-,bake,bake,2353,True,False,1,4,4,0.2222222222222222,0.2526455026455026,poly,non-met,-,,549,,hot,bake
neighbors-200,wikipedia_sgns_model,0.4572915912,-,True,-,baking,bake,5065,True,False,1,4,4,0.2222222222222222,0.2526455026455026,poly,non-met,-,,,,hot,bake
neighbors-200,wikipedia_sgns_model,0.4677941528,-,True,-,baked,bake,6580,True,False,1,4,4,0.2222222222222222,0.2526455026455026,poly,non-met,-,,,,hot,bake
neighbors-200,wikipedia_sgns_model,0.3939226209,-,True,-,cookware,cookware,729,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,cookware
neighbors-200,wikipedia_sgns_model,0.3940412903,-,True,-,dish,dish,21581,True,True,4,4,8,0.1111111111111111,0.2412405448009163,homonyms_only_different_pos,,abs-conc,,,,hot,dish
neighbors-200,wikipedia_sgns_model,0.423225153,-,True,-,dishes,dish,15977,True,True,4,4,8,0.1111111111111111,0.2412405448009163,homonyms_only_different_pos,,abs-conc,,,,hot,dish
neighbors-200,wikipedia_sgns_model,0.394137536,-,True,-,juices,juice,1969,True,True,1,0,4,0.1111111111111111,0.23332944288826643,homonyms_only_different_pos,non-met,abs-conc,,,,hot,juice
neighbors-200,wikipedia_sgns_model,0.3957678979,-,True,-,juice,juice,12735,True,True,1,0,4,0.1111111111111111,0.23332944288826643,homonyms_only_different_pos,non-met,abs-conc,599,567,250,hot,juice
neighbors-200,wikipedia_sgns_model,0.3951306441,-,True,-,countertop,countertop,217,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,countertop
neighbors-200,wikipedia_sgns_model,0.3951824759,-,True,-,cupcake,cupcake,513,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,cupcake
neighbors-200,wikipedia_sgns_model,0.3960831979,-,True,-,roast,roast,2844,True,True,3,3,5,0.10526315789473684,0.14354066985645933,homonyms_only_different_pos,met non-met,abs-conc,,536,,hot,roast
neighbors-200,wikipedia_sgns_model,0.4487972352,-,True,-,roasting,roast,1641,True,True,3,3,5,0.10526315789473684,0.14354066985645933,homonyms_only_different_pos,met non-met,abs-conc,,,,hot,roast
neighbors-200,wikipedia_sgns_model,0.396272496,-,True,-,burning,burn,38637,True,True,7,18,20,0.18181818181818182,0.2835716509750698,homonyms_also_same_pos,met non-met,abs,,,,hot,burn
neighbors-200,wikipedia_sgns_model,0.3978090149,-,True,-,pots,pot,6228,True,True,4,0,10,0.09523809523809523,0.2560487206578537,homonyms_only_different_pos,non-met,abs-conc,,,,hot,pot
neighbors-200,wikipedia_sgns_model,0.4405737308,-,True,-,pot,pot,16449,True,True,4,0,10,0.09523809523809523,0.2560487206578537,homonyms_only_different_pos,non-met,abs-conc,584,577,217,hot,pot
neighbors-200,wikipedia_sgns_model,0.3979773822,-,True,-,soot,soot,1674,True,True,0,0,2,None,,homonyms_only_different_pos,,abs,563,390,,hot,soot
neighbors-200,wikipedia_sgns_model,0.3980850773,-,True,-,noodles,noodle,3387,True,True,2,0,2,0.25,0.25,mon,,conc,,,,hot,noodle
neighbors-200,wikipedia_sgns_model,0.3983346632,-,True,-,kiln,kiln,3934,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,kiln
neighbors-200,wikipedia_sgns_model,0.3985152772,-,True,-,powdered,powder,2877,True,True,2,0,5,0.16666666666666666,0.36618589743589747,homonyms_only_different_pos,non-met,abs-conc,,,,hot,powder
neighbors-200,wikipedia_sgns_model,0.3988136867,-,True,-,kerosene,kerosene,2936,True,True,0,0,1,0.9090909090909091,0.9090909090909091,mon,,abs,597,418,,hot,kerosene
neighbors-200,wikipedia_sgns_model,0.3990596353,-,True,-,lamps,lamp,11389,True,True,1,0,2,0.6666666666666666,0.6666666666666666,poly,non-met,conc,,,,hot,lamp
neighbors-200,wikipedia_sgns_model,0.4393029245,-,True,-,lamp,lamp,12970,True,True,1,0,2,0.6666666666666666,0.6666666666666666,poly,non-met,conc,615,578,283,hot,lamp
neighbors-200,wikipedia_sgns_model,0.3993391279,-,True,-,ingredients,ingredient,16639,True,True,1,0,3,0.125,0.18867521367521367,mon,,abs-conc,,,,hot,ingredient
neighbors-200,wikipedia_sgns_model,0.4004625189,-,True,-,souffl,souffl,136,False,False,0,0,0,None,,,,-,,,,hot,souffl
neighbors-200,wikipedia_sgns_model,0.4010472116,-,True,-,pizza,pizza,11414,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,pizza
neighbors-200,wikipedia_sgns_model,0.4012211347,-,True,-,flatbread,flatbread,373,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,flatbread
neighbors-200,wikipedia_sgns_model,0.4013855615,-,True,-,butter,butter,11341,True,True,1,0,3,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,618,615,206,hot,butter
neighbors-200,wikipedia_sgns_model,0.4018409556,-,True,-,khichdi,khichdi,158,False,False,0,0,0,None,,,,-,,,,hot,khichdi
neighbors-200,wikipedia_sgns_model,0.4020434775,-,True,-,laundry,laundry,6998,True,True,2,0,2,0.35294117647058826,0.35294117647058826,poly,,conc,576,502,367,hot,laundry
neighbors-200,wikipedia_sgns_model,0.4022563584,-,True,-,cookers,cooker,603,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,hot,cooker
neighbors-200,wikipedia_sgns_model,0.4195885551,-,True,-,cooker,cooker,884,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,hot,cooker
neighbors-200,wikipedia_sgns_model,0.4041143874,-,True,-,hot,hot,156692,True,False,9,0,21,None,,poly,met non-met,-,507,607,,hot,hot
neighbors-200,wikipedia_sgns_model,0.4045466983,-,True,-,hydronic,hydronic,123,False,False,0,0,0,None,,,,-,,,,hot,hydronic
neighbors-200,wikipedia_sgns_model,0.405211147,-,True,-,saucepan,saucepan,192,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,saucepan
neighbors-200,wikipedia_sgns_model,0.4055488064,-,True,-,hypocaust,hypocaust,216,False,False,0,0,0,None,,,,-,,,,hot,hypocaust
neighbors-200,wikipedia_sgns_model,0.4061725841,-,True,-,caramelized,caramelize,203,True,False,1,0,2,0.25,0.25,,,-,,,,hot,caramelize
neighbors-200,wikipedia_sgns_model,0.4075530651,-,True,-,toilet,toilet,10036,True,True,2,0,4,0.10526315789473684,0.21157980736154114,poly,non-met,abs-conc,586,567,,hot,toilet
neighbors-200,wikipedia_sgns_model,0.4079327039,-,True,-,boil,boil,2289,True,True,4,14,7,0.2857142857142857,0.3160173160173161,homonyms_also_same_pos,met non-met,abs,467,533,,hot,boil
neighbors-200,wikipedia_sgns_model,0.4420017423,-,True,-,boiling,boil,7869,True,True,4,14,7,0.2857142857142857,0.3160173160173161,homonyms_also_same_pos,met non-met,abs,,,,hot,boil
neighbors-200,wikipedia_sgns_model,0.4083283122,-,True,-,chocolate,chocolate,19564,True,True,1,0,3,0.13333333333333333,0.2723646723646724,homonyms_only_different_pos,non-met,abs-conc,576,560,,hot,chocolate
neighbors-200,wikipedia_sgns_model,0.409792222,-,True,-,pudding,pudding,3422,True,True,2,0,3,0.7058823529411765,0.7668845315904139,poly,non-met,conc,593,510,,hot,pudding
neighbors-200,wikipedia_sgns_model,0.4100690023,-,True,-,mooncakes,mooncake,132,False,False,0,0,0,None,,,,-,,,,hot,mooncake
hot,conceptnet,0.4105513318,-,True,-,steam,steam,71855,True,True,4,6,7,0.2222222222222222,0.2642857142857143,homonyms_only_different_pos,met non-met,abs,552,545,308,hot,steam
neighbors-200,wikipedia_sgns_model,0.4128388169,-,True,-,humidifiers,humidifier,108,False,False,0,0,0,None,,,,-,,,,hot,humidifier
neighbors-200,wikipedia_sgns_model,0.4151818145,-,True,-,preheated,preheat,154,True,False,0,0,1,1.0,1.0,mon,,-,,,,hot,preheat
neighbors-200,wikipedia_sgns_model,0.4196281599,-,True,-,preheating,preheat,131,True,False,0,0,1,1.0,1.0,mon,,-,,,,hot,preheat
neighbors-200,wikipedia_sgns_model,0.4153062173,-,True,-,superheat,superheat,107,False,False,0,0,0,None,,,,-,,,,hot,superheat
neighbors-200,wikipedia_sgns_model,0.4159474744,-,True,-,sauce,sauce,11296,True,True,1,3,4,0.3333333333333333,0.3333333333333333,homonyms_only_different_pos,non-met,conc,576,522,258,hot,sauce
neighbors-200,wikipedia_sgns_model,0.4160931355,-,True,-,sauna,sauna,1698,True,True,0,0,1,1.0,1.0,poly,,conc,,,,hot,sauna
neighbors-200,wikipedia_sgns_model,0.4171245935,-,True,-,roasted,roasted,3300,True,False,0,0,3,0.18181818181818182,0.18181818181818182,,,-,,,,hot,roasted
neighbors-200,wikipedia_sgns_model,0.4171548273,-,True,-,drink,drink,33994,True,True,4,11,10,0.1111111111111111,0.22533664434980225,homonyms_only_different_pos,met non-met,abs-conc,549,628,211,hot,drink
neighbors-200,wikipedia_sgns_model,0.4205851839,-,True,-,drinks,drink,15257,True,True,4,11,10,0.1111111111111111,0.22533664434980225,homonyms_only_different_pos,met non-met,abs-conc,,,,hot,drink
neighbors-200,wikipedia_sgns_model,0.4178462374,-,True,-,ovens,oven,3456,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,hot,oven
is_hot,cslb,0.6158355253,,True,-,oven,oven,5535,True,True,0,0,1,1.0,1.0,poly,non-met,conc,593,577,236,hot,oven
neighbors-200,wikipedia_sgns_model,0.417977676,-,True,-,enchiladas,enchiladas,135,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,enchiladas
neighbors-200,wikipedia_sgns_model,0.4182250003,-,True,-,pouring,pour,4027,True,False,3,6,6,0.18181818181818182,0.2694757094757095,poly,met non-met,-,,,,hot,pour
neighbors-200,wikipedia_sgns_model,0.4182530629,-,True,-,tandoor,tandoor,165,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,tandoor
neighbors-200,wikipedia_sgns_model,0.4183865687,-,True,-,heaters,heater,2258,True,True,2,0,2,0.11764705882352941,0.11764705882352941,mon,non-met,abs-conc,,,,hot,heater
neighbors-200,wikipedia_sgns_model,0.4284000602,-,True,-,heater,heater,3034,True,True,2,0,2,0.11764705882352941,0.11764705882352941,mon,non-met,abs-conc,,,,hot,heater
neighbors-200,wikipedia_sgns_model,0.4192761789,-,True,-,atole,atole,150,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,atole
neighbors-200,wikipedia_sgns_model,0.4203623134,-,True,-,spiciness,spiciness,137,True,True,0,0,2,0.42857142857142855,0.42857142857142855,,,abs,,,,hot,spiciness
neighbors-200,wikipedia_sgns_model,0.4216145362,-,True,-,bottle,bottle,18995,True,True,3,3,5,0.13333333333333333,0.34444444444444444,homonyms_only_different_pos,non-met,abs-conc,591,591,,hot,bottle
neighbors-200,wikipedia_sgns_model,0.4222627047,-,True,-,dough,dough,4970,True,True,2,0,2,0.125,0.125,poly,,abs-conc,627,474,369,hot,dough
neighbors-200,wikipedia_sgns_model,0.42297343,-,True,-,marinade,marinade,212,True,True,0,0,2,None,,poly,,conc,,,,hot,marinade
is_hot,cslb,0.4243044222,-,True,-,mug,mug,1390,True,True,3,0,5,0.125,0.22725215817321084,homonyms_only_different_pos,,abs-conc,576,527,,hot,mug
neighbors-200,wikipedia_sgns_model,0.4249964473,-,True,-,barbecue,barbecue,4038,True,True,1,0,4,0.2,0.36296296296296293,homonyms_only_different_pos,non-met,conc,,,,hot,barbecue
neighbors-200,wikipedia_sgns_model,0.4276390294,-,True,-,refrigerator,refrigerator,2812,True,True,0,1,1,1.0,1.0,mon,,conc,574,545,,hot,refrigerator
neighbors-200,wikipedia_sgns_model,0.4280156948,-,True,-,percolator,percolator,106,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,percolator
neighbors-200,wikipedia_sgns_model,0.4290721052,-,True,-,gochujang,gochujang,128,False,False,0,0,0,None,,,,-,,,,hot,gochujang
neighbors-200,wikipedia_sgns_model,0.4351541684,-,True,-,bread,bread,24007,True,True,2,0,3,0.13333333333333333,0.13333333333333333,poly,non-met,abs-conc,622,611,,hot,bread
neighbors-200,wikipedia_sgns_model,0.4402644158,-,True,-,vaporizer,vaporizer,152,True,True,0,0,1,1.0,1.0,,,conc,,,,hot,vaporizer
neighbors-200,wikipedia_sgns_model,0.444254156,-,True,-,vinaigrette,vinaigrette,113,True,True,0,0,1,1.0,1.0,mon,,conc,,,,hot,vinaigrette
neighbors-200,wikipedia_sgns_model,0.4450981744,-,True,-,burner,burner,2661,True,True,1,0,2,0.375,0.375,mon,,conc,500,518,,hot,burner
neighbors-200,wikipedia_sgns_model,0.4458368825,-,True,-,boiler,boiler,12926,True,True,1,0,2,0.8421052631578947,0.8421052631578947,poly,,conc,,,,hot,boiler
neighbors-200,wikipedia_sgns_model,0.4493648189,-,True,-,griddle,griddle,349,True,True,0,0,2,None,,mon,,conc,,,,hot,griddle
neighbors-200,wikipedia_sgns_model,0.4531766811,-,True,-,braising,braise,145,True,False,0,0,1,1.0,1.0,mon,,-,,,,hot,braise
neighbors-200,wikipedia_sgns_model,0.4581565438,-,True,-,smoke,smoke,27545,True,True,4,15,10,0.1111111111111111,0.24208203128615213,homonyms_only_different_pos,non-met,abs-conc,541,596,228,hot,smoke
is_hot,cslb,0.4787310225,-,True,-,toaster,toaster,903,True,True,1,0,2,0.36363636363636365,0.36363636363636365,mon,,conc,579,520,,hot,toaster
neighbors-200,wikipedia_sgns_model,0.4896602207,-,True,-,buttercream,buttercream,126,False,False,0,0,0,None,,,,-,,,,hot,buttercream
neighbors-200,wikipedia_sgns_model,0.4926267861,-,True,-,cooked,cook,11563,True,True,3,5,7,0.15384615384615385,0.29563769563769554,homonyms_only_different_pos,non-met,conc-n,,,,hot,cook
neighbors-200,wikipedia_sgns_model,0.5036959982,-,True,-,cooking,cook,25185,True,True,3,5,7,0.15384615384615385,0.29563769563769554,homonyms_only_different_pos,non-met,conc-n,,,,hot,cook
pos/neg,manually_included,0.10885033792961465,,,,over,over,1916925,True,True,,,7,None,,homonyms_only_different_pos,met non-met,abs,287,589,,hot,over
pos/neg,manually_included,0.17337595554486737,,,,hear,hear,38474,True,False,,,5,0.2222222222222222,0.2868253968253968,poly,met non-met,-,394,602,,hot,hear
